,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Clusters,Total_Promos
1270,1,55956,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,71,999,1,0,2,0,2,1
1271,2,64191,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,52,825,0,1,2,1,0,0
1272,1,38808,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,43,246,0,1,2,1,2,1
1273,2,57183,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,49,610,1,2,4,1,0,0
1274,2,23748,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,47,76,0,1,2,1,2,0
1275,1,66303,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,44,1286,1,1,3,1,0,1
1276,2,37368,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,40,30,1,1,3,1,2,1
1277,1,40800,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,51,99,1,3,5,1,1,0
1278,1,71847,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,37,1192,0,0,1,0,3,1
1279,1,46149,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,40,362,1,1,3,1,0,0
1280,1,78687,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,32,2130,1,0,2,0,3,1
1281,0,49118,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,44,1229,0,0,1,0,3,2
1282,2,37633,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,58,38,1,2,4,1,1,0
1283,2,39767,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,64,485,1,0,2,0,2,0
1284,0,26997,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,64,434,1,0,2,0,2,0
1285,1,33986,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,45,44,0,1,2,1,2,0
1286,2,57091,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,43,496,1,1,3,1,0,1
1287,0,46831,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,46,78,1,2,4,1,1,0
1288,2,83151,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,43,2346,1,0,2,0,3,3
1289,1,52531,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,44,794,1,0,2,0,3,0
1290,1,15759,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,59,17,1,0,2,0,2,0
1291,1,22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,44,26,0,1,2,1,2,0
1292,0,43050,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,42,76,1,1,3,1,2,0
1293,2,42997,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,38,15,0,2,3,1,1,0
1294,2,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,52,62,0,2,3,1,1,0
1295,2,60033,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,61,198,1,1,3,1,1,0
1296,2,34043,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,37,49,1,1,3,1,2,0
1297,1,57811,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,49,802,1,1,3,1,0,1
1298,1,78569,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,69,1736,1,0,2,0,3,1
1299,1,7500,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,37,57,0,2,3,1,1,0
1300,2,157733,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,44,59,1,1,3,1,1,0
1301,1,94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,62,2302,1,0,2,0,3,3
1302,0,23148,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,30,37,1,0,2,0,2,0
1303,1,44267,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,45,310,0,2,3,1,1,0
1304,1,71626,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,36,1305,1,0,2,0,3,1
1305,1,60894,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,49,832,1,1,3,1,0,0
1306,1,50200,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,39,401,1,2,4,1,0,0
1307,2,81051,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,50,1501,1,0,2,0,3,2
1308,1,65169,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,33,1189,1,0,2,0,3,4
1309,1,59868,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,43,1194,1,1,3,1,0,0
1310,2,65695,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,55,656,1,1,3,1,0,0
1311,2,64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,59,1540,0,0,1,0,3,0
1312,2,45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,50,311,1,1,3,1,1,0
1313,0,74805,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,60,820,1,1,3,1,0,0
1314,0,59060,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,26,274,1,1,3,1,2,0
1315,2,27238,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,53,57,0,2,3,1,1,0
1316,1,47009,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,50,448,1,1,3,1,0,0
1317,0,46094,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,42,44,1,2,4,1,1,0
1318,1,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,43,102,1,2,4,1,1,0
1319,1,37235,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,31,61,1,1,3,1,2,0
1320,2,81843,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,55,1643,1,0,2,0,3,0
1321,2,46692,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,57,397,1,1,3,1,0,0
1322,1,77382,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,47,1121,1,1,3,1,0,1
1323,1,37774,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,38,473,0,2,3,1,2,1
1324,0,18393,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,41,50,1,1,3,1,2,0
1325,2,72828,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,53,1678,1,1,3,1,0,0
1326,1,24711,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,33,58,1,0,2,0,2,0
1327,2,45503,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,40,170,1,1,3,1,2,0
1328,2,6560,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,33,373,0,0,1,0,2,0
1329,2,71604,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,70,1196,1,0,2,0,3,1
1330,1,27244,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,36,101,1,1,3,1,2,0
1331,1,48752,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,46,316,1,2,4,1,0,0
1332,1,71434,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,53,1400,1,1,3,1,0,2
1333,1,90842,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,67,1424,0,0,1,0,3,0
1334,2,88097,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,37,844,1,1,3,1,0,3
1335,1,51948,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,40,311,1,1,3,1,0,0
1336,1,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,33,1149,1,0,2,0,3,0
1337,2,35876,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,32,129,1,0,2,0,2,0
1338,1,40049,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,63,32,0,1,2,1,1,0
1339,1,39660,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,33,299,0,1,2,1,2,0
1340,1,50127,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,53,320,1,1,3,1,1,1
1341,2,43263,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,38,441,1,1,3,1,0,0
1342,2,62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,66,1178,1,2,4,1,0,1
1343,1,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,25,85,1,0,2,0,2,0
1344,0,24367,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,33,24,0,1,2,1,2,0
1345,1,33249,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,40,112,0,1,2,1,2,0
1346,0,26887,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,56,30,1,1,3,1,2,0
1347,2,50150,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,32,410,1,0,2,0,2,0
1348,1,62061,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,39,800,1,1,3,1,0,1
1349,2,85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,53,1313,0,0,1,0,3,0
1350,2,76542,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,59,1483,1,0,2,0,3,0
1351,1,70515,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,22,1258,0,0,1,0,3,0
1352,1,18227,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,28,28,1,1,3,1,2,0
1353,1,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,50,227,1,1,3,1,1,0
1354,1,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,33,1555,1,0,2,0,3,1
1355,1,69627,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,53,861,0,1,2,1,0,0
1356,1,38136,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,37,103,1,1,3,1,2,1
1357,2,62159,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,69,634,0,0,1,0,3,0
1358,1,80695,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,52,1918,0,0,1,0,3,0
1359,2,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,44,131,0,2,3,1,1,0
1360,1,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,47,586,1,2,4,1,0,0
1361,0,17256,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,23,62,1,1,3,1,2,1
1362,1,53034,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,41,447,0,2,3,1,0,0
1363,0,52203,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,65,939,1,0,2,0,3,0
1364,0,59601,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,38,797,0,1,2,1,0,1
1365,2,75154,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,57,1143,0,1,2,1,0,0
1366,1,47025,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,39,415,0,1,2,1,1,0
1367,1,37971,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,42,30,1,1,3,1,2,0
1368,2,41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,47,187,0,1,2,1,1,0
1369,1,67267,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,57,251,1,1,3,1,1,0
1370,1,57338,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,40,237,0,1,2,1,1,0
1371,0,50523,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,55,91,1,2,4,1,1,0
1372,2,35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,50,35,0,3,4,1,1,0
1373,2,50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,55,493,0,1,2,1,0,1
1374,2,56242,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,46,971,1,1,3,1,0,0
1375,1,48904,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,55,371,0,1,2,1,1,0
1376,1,56243,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,40,396,0,3,4,1,0,0
1377,1,21355,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,30,68,1,1,3,1,2,1
1378,2,57420,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,44,322,1,1,3,1,1,1
1380,2,46390,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,60,222,0,1,2,1,1,0
1381,0,54342,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,59,177,1,2,4,1,0,0
1384,1,20895,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,42,45,1,1,3,1,2,0
1385,1,92344,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,67,1899,1,0,2,0,3,2
1387,0,26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,39,22,1,2,4,1,1,0
1388,1,44964,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,35,41,1,2,4,1,1,0
1389,1,75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,36,1440,1,0,2,0,3,0
1390,2,53761,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,43,325,1,2,4,1,0,0
1391,1,22682,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,42,95,1,1,3,1,2,0
1392,2,38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,43,42,1,1,3,1,2,0
1393,0,41658,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,40,72,0,2,3,1,2,0
1394,2,29791,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,43,20,1,1,3,1,2,0
1395,2,63915,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,59,789,1,2,4,1,0,0
1396,1,39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,41,15,0,2,3,1,1,0
1397,1,26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,43,59,0,1,2,1,2,0
1398,2,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,47,908,0,1,2,1,0,0
1399,2,51039,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,46,417,1,2,4,1,0,0
1400,1,60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,54,289,1,2,4,1,0,0
1401,1,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,43,769,1,1,3,1,0,0
1402,1,37716,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,62,188,1,1,3,1,1,0
1403,1,36864,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,58,354,0,1,2,1,1,0
1404,2,44511,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,45,727,1,1,3,1,0,0
1405,2,36947,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,48,146,1,2,4,1,1,0
1406,2,47352,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,64,319,1,1,3,1,1,0
1407,2,67087,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,62,794,1,1,3,1,0,0
1408,1,57045,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,65,454,1,1,3,1,0,0
1409,2,36957,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,62,152,0,2,3,1,1,0
1410,2,69389,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,38,797,1,1,3,1,0,0
1411,1,80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,43,1690,1,1,3,1,0,3
1412,2,43142,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,46,20,1,2,4,1,1,0
1413,1,80589,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,71,1428,1,0,2,0,3,1
1414,1,34412,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,25,209,0,1,2,1,2,0
1415,1,57537,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,36,545,0,1,2,1,2,0
1416,0,22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,49,96,1,0,2,0,2,0
1417,1,51315,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,67,222,1,0,2,0,2,0
1418,1,36026,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,43,61,1,3,5,1,1,0
1419,1,24639,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,42,44,1,2,4,1,1,0
1420,2,34578,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,43,8,1,3,5,1,1,0
1421,0,65704,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,43,817,0,0,1,0,3,0
1422,1,63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,49,1371,0,1,2,1,0,1
1423,2,54132,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,46,42,1,1,3,1,1,0
1424,1,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,56,60,1,0,2,0,2,0
1425,1,28164,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,45,78,1,1,3,1,2,0
1426,2,34596,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,41,23,1,1,3,1,2,0
1427,2,43269,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,43,19,1,1,3,1,2,0
1428,0,38741,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,57,61,0,2,3,1,1,0
1429,1,31907,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,43,449,0,0,1,0,2,0
1430,2,27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,32,37,1,1,3,1,2,0
1431,0,31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,42,38,0,1,2,1,2,0
1432,1,92533,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,30,1131,1,0,2,0,3,2
1433,1,34853,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,42,34,0,2,3,1,1,0
1434,1,70844,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,48,294,0,2,3,1,0,0
1435,0,31086,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,36,48,1,2,4,1,1,1
1436,1,60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,54,289,1,2,4,1,0,0
1437,0,20491,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,29,30,1,0,2,0,2,0
1438,1,42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,51,125,1,0,2,0,2,0
1439,1,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,32,156,1,1,3,1,2,0
1440,1,33402,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,63,70,1,2,4,1,1,0
1441,2,36408,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,66,22,1,2,4,1,1,0
1442,1,21645,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,36,65,1,1,3,1,2,0
1443,2,78427,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,67,1930,0,0,1,0,3,1
1444,1,82657,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,69,2283,1,0,2,0,3,2
1445,1,51876,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,57,310,1,0,2,0,2,0
1446,0,78041,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,44,1319,1,0,2,0,3,0
1447,1,52852,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,58,879,1,1,3,1,0,1
1448,2,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,33,1244,1,0,2,0,3,0
1449,0,69401,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,42,690,1,1,3,1,0,0
1450,1,46053,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,43,209,1,1,3,1,2,0
1451,1,77343,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,50,1134,1,0,2,0,3,0
1452,1,73892,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,62,1507,0,0,1,0,3,0
1453,2,40304,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,48,57,0,1,2,1,2,0
1454,2,32727,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,50,529,1,0,2,0,2,0
1455,1,68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,46,1091,1,0,2,0,3,0
1456,1,43300,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,44,180,0,1,2,1,1,0
1457,1,26290,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,43,77,1,2,4,1,1,0
1458,1,93790,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,45,2349,0,0,1,0,3,3
1459,2,38410,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,41,534,1,0,2,0,2,0
1460,2,64866,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,65,556,0,1,2,1,0,1
1461,1,57957,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,56,637,1,1,3,1,0,0
1462,2,46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,60,46,1,2,4,1,1,2
1463,1,16531,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,37,44,1,1,3,1,2,0
1464,2,28072,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,29,47,1,1,3,1,2,0
1465,2,49476,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,52,795,0,1,2,1,0,0
1466,1,50725,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,62,586,1,1,3,1,0,0
1467,1,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,63,1574,1,0,2,0,3,1
1468,2,41145,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,65,13,1,2,4,1,1,0
1469,1,67419,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,45,1471,1,1,3,1,0,0
1470,0,23162,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,45,65,1,2,4,1,1,0
1471,1,34380,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,38,175,1,1,3,1,2,0
1472,1,34704,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,49,40,0,1,2,1,1,0
1473,2,94871,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,46,1078,1,2,4,1,0,2
1474,1,65148,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,57,1115,1,1,3,1,0,0
1475,1,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,61,134,1,1,3,1,1,0
1476,2,64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,59,1540,0,0,1,0,3,0
1477,2,59892,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,45,87,1,1,3,1,1,0
1478,2,41020,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,28,217,0,0,1,0,2,0
1479,2,57072,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,54,1034,1,1,3,1,0,1
1480,1,60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,36,1180,0,1,2,1,0,0
1481,1,62807,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,55,819,1,1,3,1,0,0
